user_id,age,salary,country_original,education,device,feedback_text,purchase_amount,country_cleaned,device_grouped,education_binary,education_simplified
1469,73,74555,РОССИЯ,Среднее,Mobile,"Нормально, но интерфейс мог бы быть лучше",4401,Россия,MobileDevice,0,Secondary_or_Special
1470,31,80810,германия,Среднее,Desktop,Не пришел заказ,13878,Германия,Desktop,0,Secondary_or_Special
1471,51,45699,Российская Федерация,Высшее,Desktop,Супер быстро,2201,Россия,Desktop,1,Higher_or_Incomplete
1472,60,37780,Великобритания,Неоконченное высшее,Mobile,Нормальный магазин,660,Великобритания,MobileDevice,0,Higher_or_Incomplete
1473,75,40673,КНР,Высшее,Mobile,Не пришел заказ,0,Китай,MobileDevice,1,Higher_or_Incomplete
1474,33,79695,Франция,Среднее,Mobile,"Неплохо, но есть нюансы",3766,Франция,MobileDevice,0,Secondary_or_Special
1475,35,49063,France,Среднее специальное,Tablet,Хороший ассортимент,1606,Франция,MobileDevice,0,Secondary_or_Special
1476,64,45048,Britain,Неоконченное высшее,Desktop,Очень доволен покупкой,6395,Великобритания,Desktop,0,Higher_or_Incomplete
1477,39,74436,America,Высшее,Desktop,"Perfect, arrived on time",4288,США,Desktop,1,Higher_or_Incomplete
1478,45,74025,Китай,Высшее,Desktop,"Всё отлично, спасибо",904,Китай,Desktop,1,Higher_or_Incomplete
1479,66,40885,Франция,Высшее,Desktop,Bad quality,585,Франция,Desktop,1,Higher_or_Incomplete
1480,29,26716,КНР,Высшее,Desktop,Товар не соответствует описанию,599,Китай,Desktop,1,Higher_or_Incomplete
1481,62,71106,КНР,Среднее,Desktop,Обычный магазин,4779,Китай,Desktop,0,Secondary_or_Special
1482,20,51777,Российская Федерация,Среднее специальное,Mobile,Excellent service,1598,Россия,MobileDevice,0,Secondary_or_Special
1483,73,60439,ФРГ,Неоконченное высшее,Mobile,Не пришел заказ,9603,Германия,MobileDevice,0,Higher_or_Incomplete
1484,57,108843,UK,Среднее,Mobile,"Great product, recommended",2582,Великобритания,MobileDevice,0,Secondary_or_Special
1485,53,90777,UK,Высшее,Mobile,Обычный магазин,1397,Великобритания,MobileDevice,1,Higher_or_Incomplete
1486,62,53880,франция,Среднее,Desktop,Excellent service,7256,Франция,Desktop,0,Secondary_or_Special
1487,26,50760,France,Высшее,Desktop,"Very good, will buy again",2623,Франция,Desktop,1,Higher_or_Incomplete
1488,59,61495,Россия,Высшее,Mobile,"Great product, recommended",9322,Россия,MobileDevice,1,Higher_or_Incomplete
1489,57,60958,France,Неоконченное высшее,Tablet,Обманщики,2599,Франция,MobileDevice,0,Higher_or_Incomplete
1490,67,0,Deutschland,Среднее,Smart TV,Почему не применилась скидка?,0,Германия,OtherDevice,0,Secondary_or_Special
1491,26,0,Germany,Среднее,Tablet,Очень доволен покупкой,1842,Германия,MobileDevice,0,Secondary_or_Special
1492,47,108759,КНР,Высшее,Tablet,Disappointed,2067,Китай,MobileDevice,1,Higher_or_Incomplete
1493,29,0,Germany,Высшее,Mobile,Bad quality,478,Германия,MobileDevice,1,Higher_or_Incomplete
1494,44,78363,германия,Среднее,Desktop,Почему не применилась скидка?,4509,Германия,Desktop,0,Secondary_or_Special
1495,20,31103,Deutschland,Неоконченное высшее,Desktop,Nicht angekommen,1741,Германия,Desktop,0,Higher_or_Incomplete
1496,39,79540,America,Высшее,Mobile,Disappointed,3680,США,MobileDevice,1,Higher_or_Incomplete
1497,68,66321,китай,Высшее,Desktop,Good,4833,Китай,Desktop,1,Higher_or_Incomplete
1498,49,78580,America,Высшее,Mobile,Супер быстро,4427,США,MobileDevice,1,Higher_or_Incomplete
1499,69,60324,France,Высшее,Desktop,"Отличный сервис, быстро доставили",3077,Франция,Desktop,1,Higher_or_Incomplete
1500,68,24445,КНР,Высшее,Mobile,"Неплохо, но есть нюансы",212,Китай,MobileDevice,1,Higher_or_Incomplete
1501,71,31510,ФРГ,Среднее специальное,Desktop,"Great product, recommended",3633,Германия,Desktop,0,Secondary_or_Special
1502,75,41961,франция,Высшее,Desktop,"Sehr gut, empfehlenswert",5001,Франция,Desktop,1,Higher_or_Incomplete
1503,54,83479,Germany,Среднее специальное,Mobile,Not bad,0,Германия,MobileDevice,0,Secondary_or_Special
1504,71,30876,France,Среднее,Tablet,"Perfect, arrived on time",2950,Франция,MobileDevice,0,Secondary_or_Special
1505,44,66376,Соединенные Штаты,Среднее,Smart TV,"Нормально, но интерфейс мог бы быть лучше",1954,США,OtherDevice,0,Secondary_or_Special
1506,67,33244,франция,Высшее,Mobile,"Great product, recommended",3065,Франция,MobileDevice,1,Higher_or_Incomplete
1507,37,66452,Росия,Высшее,Mobile,Не могу войти в аккаунт,2865,Россия,MobileDevice,1,Higher_or_Incomplete
1508,61,75582,РОССИЯ,Среднее,Mobile,Сломалось через день,5846,Россия,MobileDevice,0,Secondary_or_Special
1509,37,86867,Германия,Высшее,Mobile,Good,2416,Германия,MobileDevice,1,Higher_or_Incomplete
1510,35,0,КНР,Среднее,Mobile,Excellent service,1312,Китай,MobileDevice,0,Secondary_or_Special
1511,36,82623,Российская Федерация,Среднее,Mobile,"Отличный сервис, быстро доставили",5789,Россия,MobileDevice,0,Secondary_or_Special
1512,24,0,Франция,Высшее,Desktop,"Perfect, arrived on time",4574,Франция,Desktop,1,Higher_or_Incomplete
1513,39,57985,Britain,Высшее,Tablet,"Very good, will buy again",1260,Великобритания,MobileDevice,1,Higher_or_Incomplete
1514,62,50688,ФРГ,Среднее,Tablet,"Неплохо, но есть нюансы",0,Германия,MobileDevice,0,Secondary_or_Special
1515,43,79032,Великобритания,Неоконченное высшее,Tablet,Обычный магазин,5301,Великобритания,MobileDevice,0,Higher_or_Incomplete
1516,47,77387,германия,Среднее,Desktop,"Быстро, но упаковка повреждена",2597,Германия,Desktop,0,Secondary_or_Special
1517,22,44799,франция,Высшее,Desktop,Товар не соответствует описанию,4252,Франция,Desktop,1,Higher_or_Incomplete
1518,70,65485,франция,Неоконченное высшее,Desktop,"Дороговато, но качество отличное",1925,Франция,Desktop,0,Higher_or_Incomplete
1519,54,103783,PRC,Высшее,Mobile,"Good service, but shipping took too long",6031,Китай,MobileDevice,1,Higher_or_Incomplete
1520,61,73350,Франция,Среднее,Desktop,"Доставка быстрая, упаковка целая",0,Франция,Desktop,0,Secondary_or_Special
1521,58,40024,United Kingdom,Среднее,Mobile,"Неплохо, но есть нюансы",1809,Великобритания,MobileDevice,0,Secondary_or_Special
1522,37,82373,Великобритания,Среднее специальное,Tablet,Очень доволен покупкой,2625,Великобритания,MobileDevice,0,Secondary_or_Special
1523,50,92978,Germany,Высшее,Desktop,"Неплохо, но есть нюансы",0,Германия,Desktop,1,Higher_or_Incomplete
1524,25,43494,US,Среднее,Mobile,Нормальный магазин,2952,США,MobileDevice,0,Secondary_or_Special
1525,60,31364,U.S.A.,Высшее,Tablet,Nicht angekommen,928,США,MobileDevice,1,Higher_or_Incomplete
1526,59,42058,франция,Высшее,Smartwatch,More or less ok,0,Франция,OtherDevice,1,Higher_or_Incomplete
1527,47,110797,франция,Высшее,Desktop,Очень доволен покупкой,5932,Франция,Desktop,1,Higher_or_Incomplete
1528,49,86031,ФРГ,Среднее специальное,Desktop,"Дороговато, но качество отличное",0,Германия,Desktop,0,Secondary_or_Special
1529,41,69832,UK,Высшее,Desktop,Класс! Обязательно закажу еще,6279,Великобритания,Desktop,1,Higher_or_Incomplete
1530,51,51592,UK,Среднее,Desktop,"Отличный сервис, быстро доставили",3221,Великобритания,Desktop,0,Secondary_or_Special
1531,48,114511,франция,Среднее,Mobile,"Дороговато, но качество отличное",6347,Франция,MobileDevice,0,Secondary_or_Special
1532,56,79855,китай,Высшее,Mobile,Очень доволен покупкой,3519,Китай,MobileDevice,1,Higher_or_Incomplete
1533,19,9398,France,Высшее,Mobile,Обманщики,1017,Франция,MobileDevice,1,Higher_or_Incomplete
1534,34,45930,Китай,Среднее специальное,Desktop,Не пришел заказ,1557,Китай,Desktop,0,Secondary_or_Special
1535,33,76779,China,Высшее,Mobile,More or less ok,0,Китай,MobileDevice,1,Higher_or_Incomplete
1536,49,109125,America,Высшее,Desktop,Could be better,7017,США,Desktop,1,Higher_or_Incomplete
1537,66,73708,US,Высшее,Mobile,"Быстро, но упаковка повреждена",9947,США,MobileDevice,1,Higher_or_Incomplete
1538,63,45563,U.S.A.,Неоконченное высшее,Mobile,"Great product, recommended",5227,США,MobileDevice,0,Higher_or_Incomplete
1539,61,22688,китай,Среднее специальное,Mobile,Сломалось через день,1781,Китай,MobileDevice,0,Secondary_or_Special
1540,24,41734,Франция,Неоконченное высшее,Desktop,"Быстро, но упаковка повреждена",1918,Франция,Desktop,0,Higher_or_Incomplete
1541,62,31791,РФ,Неоконченное высшее,Mobile,"Неплохо, но есть нюансы",0,Россия,MobileDevice,0,Higher_or_Incomplete
1542,32,92530,USA,Высшее,Mobile,Прекрасное качество,4449,США,MobileDevice,1,Higher_or_Incomplete
1543,25,32862,Китай,Высшее,Desktop,Все пришло в целости,1991,Китай,Desktop,1,Higher_or_Incomplete
1544,29,41602,UK,Среднее,Tablet,Хороший ассортимент,5037,Великобритания,MobileDevice,0,Secondary_or_Special
1545,34,55614,Germany,Высшее,Mobile,Good,0,Германия,MobileDevice,1,Higher_or_Incomplete
1546,46,64096,U.S.A.,Высшее,Desktop,Нормальный магазин,0,США,Desktop,1,Higher_or_Incomplete
1547,57,53926,Великобритания,Высшее,Mobile,Верните деньги,3144,Великобритания,MobileDevice,1,Higher_or_Incomplete
1548,27,25056,Англия,Высшее,Desktop,Excellent service,2230,Великобритания,Desktop,1,Higher_or_Incomplete
1549,49,117670,UK,Среднее,Mobile,Not bad,18512,Великобритания,MobileDevice,0,Secondary_or_Special
1550,40,98704,France,Среднее,Smart TV,"Good service, but shipping took too long",0,Франция,OtherDevice,0,Secondary_or_Special
1551,71,50122,Германия,Высшее,Mobile,"Good service, but shipping took too long",4431,Германия,MobileDevice,1,Higher_or_Incomplete
1552,58,87089,Англия,Среднее,Mobile,Так себе,10921,Великобритания,MobileDevice,0,Secondary_or_Special
1553,22,60425,франция,Среднее специальное,Desktop,Сломалось через день,3757,Франция,Desktop,0,Secondary_or_Special
1554,64,22805,America,Среднее,Mobile,Нормальный магазин,942,США,MobileDevice,0,Secondary_or_Special
1555,22,27416,франция,Высшее,Tablet,Good,2185,Франция,MobileDevice,1,Higher_or_Incomplete
1556,58,46548,рф,Среднее,Desktop,Обычный магазин,0,Россия,Desktop,0,Secondary_or_Special
1557,56,0,US,Высшее,Desktop,Очень доволен покупкой,1252,США,Desktop,1,Higher_or_Incomplete
1558,52,58000,USA,Среднее,Mobile,Good,0,США,MobileDevice,0,Secondary_or_Special
1559,62,44243,France,Среднее специальное,Mobile,Так себе,0,Франция,MobileDevice,0,Secondary_or_Special
1560,67,0,France,Высшее,Mobile,Так себе,0,Франция,MobileDevice,1,Higher_or_Incomplete
1561,62,72914,франция,Высшее,Mobile,Очень доволен покупкой,4044,Франция,MobileDevice,1,Higher_or_Incomplete
1562,62,22465,Англия,Среднее,Mobile,Товар не соответствует описанию,1513,Великобритания,MobileDevice,0,Secondary_or_Special
1563,30,52700,РОССИЯ,Неоконченное высшее,Smartwatch,"Perfect, arrived on time",4970,Россия,OtherDevice,0,Higher_or_Incomplete
1564,21,37695,America,Неоконченное высшее,Tablet,Никому не советую,507,США,MobileDevice,0,Higher_or_Incomplete
1565,36,58735,германия,Неоконченное высшее,Desktop,Good,0,Германия,Desktop,0,Higher_or_Incomplete
1566,28,26904,Россия,Неоконченное высшее,Desktop,"Неплохо, но есть нюансы",861,Россия,Desktop,0,Higher_or_Incomplete
1567,32,52217,Российская Фередация,Среднее,Tablet,"Отличный сервис, быстро доставили",3207,Россия,MobileDevice,0,Secondary_or_Special
1568,74,48564,PRC,Высшее,Mobile,"Sehr gut, empfehlenswert",2451,Китай,MobileDevice,1,Higher_or_Incomplete
1569,39,0,China,Высшее,Mobile,Could be better,2819,Китай,MobileDevice,1,Higher_or_Incomplete
1570,56,60550,Britain,Среднее специальное,Desktop,Супер быстро,5422,Великобритания,Desktop,0,Secondary_or_Special
1571,73,34184,Франция,Высшее,Mobile,"Very good, will buy again",2918,Франция,MobileDevice,1,Higher_or_Incomplete
1572,55,59525,россия,Среднее специальное,Mobile,Так себе,1215,Россия,MobileDevice,0,Secondary_or_Special
1573,48,67844,USA,Среднее,Mobile,Нормальный магазин,3336,США,MobileDevice,0,Secondary_or_Special
1574,59,0,Великобритания,Высшее,Mobile,Good,4015,Великобритания,MobileDevice,1,Higher_or_Incomplete
1575,73,66080,ФРГ,Среднее,Mobile,"Perfect, arrived on time",5080,Германия,MobileDevice,0,Secondary_or_Special
1576,45,90361,КНР,Среднее,Mobile,"Отличный сервис, быстро доставили",6225,Китай,MobileDevice,0,Secondary_or_Special
1577,50,87708,россия,Высшее,Desktop,"Great product, recommended",7074,Россия,Desktop,1,Higher_or_Incomplete
1578,63,70697,Германия,Среднее,Desktop,Excellent service,4355,Германия,Desktop,0,Secondary_or_Special
1579,32,66001,германия,Среднее,Mobile,Not bad,0,Германия,MobileDevice,0,Secondary_or_Special
1580,51,56083,КНР,Неоконченное высшее,Mobile,"Very good, will buy again",6262,Китай,MobileDevice,0,Higher_or_Incomplete
1581,22,37343,France,Высшее,Tablet,Nicht angekommen,1488,Франция,MobileDevice,1,Higher_or_Incomplete
1582,62,29696,U.S.A.,Среднее специальное,Mobile,Так себе,1390,США,MobileDevice,0,Secondary_or_Special
1583,46,57815,РФ,Неоконченное высшее,Mobile,Прекрасное качество,3897,Россия,MobileDevice,0,Higher_or_Incomplete
1584,59,82769,Britain,Неоконченное высшее,Mobile,Could be better,3971,Великобритания,MobileDevice,0,Higher_or_Incomplete
1585,32,76735,Germany,Высшее,Mobile,"Perfect, arrived on time",3302,Германия,MobileDevice,1,Higher_or_Incomplete
1586,29,36492,United Kingdom,Высшее,Mobile,Good,3755,Великобритания,MobileDevice,1,Higher_or_Incomplete
1587,31,81863,Великобритания,Среднее специальное,Mobile,"Very good, will buy again",11332,Великобритания,MobileDevice,0,Secondary_or_Special
1588,19,13256,France,Среднее специальное,Tablet,Хороший ассортимент,1477,Франция,MobileDevice,0,Secondary_or_Special
1589,59,78739,германия,Среднее,Desktop,Все пришло в целости,7307,Германия,Desktop,0,Secondary_or_Special
1590,48,60253,China,Высшее,Mobile,Средне,1836,Китай,MobileDevice,1,Higher_or_Incomplete
1591,59,65578,Соединенные Штаты,Высшее,Mobile,Alles perfekt!,2099,США,MobileDevice,1,Higher_or_Incomplete
1592,30,77143,КНР,Среднее специальное,Tablet,Хороший ассортимент,5356,Китай,MobileDevice,0,Secondary_or_Special
1593,18,9327,Deutschland,Высшее,Mobile,Так себе,730,Германия,MobileDevice,1,Higher_or_Incomplete
1594,69,48999,Англия,Среднее,Mobile,Верните деньги,1596,Великобритания,MobileDevice,0,Secondary_or_Special
1595,73,54426,россия,Высшее,Mobile,Средне,4325,Россия,MobileDevice,1,Higher_or_Incomplete
1596,66,79957,US,Высшее,Mobile,"Great product, recommended",8114,США,MobileDevice,1,Higher_or_Incomplete
1597,65,50372,Росия,Высшее,Smart TV,"Perfect, arrived on time",5176,Россия,OtherDevice,1,Higher_or_Incomplete
1598,44,78510,United Kingdom,Высшее,Desktop,Очень доволен покупкой,12529,Великобритания,Desktop,1,Higher_or_Incomplete
1599,48,129130,ФРГ,Среднее специальное,Desktop,"Всё отлично, спасибо",1939,Германия,Desktop,0,Secondary_or_Special
1600,55,47669,франция,Высшее,Mobile,Bad quality,2888,Франция,MobileDevice,1,Higher_or_Incomplete
1601,51,50069,United Kingdom,Неоконченное высшее,Desktop,Прекрасное качество,2452,Великобритания,Desktop,0,Higher_or_Incomplete
1602,69,39731,Великобритания,Высшее,Desktop,"Доставка быстрая, упаковка целая",2820,Великобритания,Desktop,1,Higher_or_Incomplete
1603,49,109000,USA,Высшее,Desktop,Лучший магазин в котором покупал,11032,США,Desktop,1,Higher_or_Incomplete
1604,51,109742,UK,Высшее,Tablet,Обычный магазин,0,Великобритания,MobileDevice,1,Higher_or_Incomplete
1605,40,95838,US,Неоконченное высшее,Desktop,Все пришло в целости,10136,США,Desktop,0,Higher_or_Incomplete
1606,70,27772,United Kingdom,Среднее,Mobile,Excellent service,2397,Великобритания,MobileDevice,0,Secondary_or_Special
1607,25,0,Франция,Высшее,Mobile,Could be better,894,Франция,MobileDevice,1,Higher_or_Incomplete
1608,20,29341,Россия,Неоконченное высшее,Tablet,"Отличный сервис, быстро доставили",2060,Россия,MobileDevice,0,Higher_or_Incomplete
1609,23,34539,германия,Высшее,Mobile,Класс! Обязательно закажу еще,2412,Германия,MobileDevice,1,Higher_or_Incomplete
1610,24,62888,Китай,Среднее,Smart TV,Класс! Обязательно закажу еще,734,Китай,OtherDevice,0,Secondary_or_Special
1611,31,78042,Франция,Среднее,Mobile,Alles perfekt!,4380,Франция,MobileDevice,0,Secondary_or_Special
1612,31,78701,РОССИЯ,Высшее,Mobile,Could be better,0,Россия,MobileDevice,1,Higher_or_Incomplete
1613,53,45322,France,Высшее,Mobile,Так себе,4139,Франция,MobileDevice,1,Higher_or_Incomplete
1614,36,73046,рф,Среднее специальное,Mobile,"Good service, but shipping took too long",0,Россия,MobileDevice,0,Secondary_or_Special
1615,43,112417,UK,Высшее,Mobile,"Всё отлично, спасибо",15746,Великобритания,MobileDevice,1,Higher_or_Incomplete
1616,22,48836,Германия,Среднее,Smartwatch,Обычный магазин,0,Германия,OtherDevice,0,Secondary_or_Special
1617,35,91759,китай,Неоконченное высшее,Desktop,Alles perfekt!,9632,Китай,Desktop,0,Higher_or_Incomplete
1618,49,122032,France,Высшее,Mobile,Не могу войти в аккаунт,2555,Франция,MobileDevice,1,Higher_or_Incomplete
1619,71,24471,Росия,Высшее,Desktop,"Быстро, но упаковка повреждена",620,Россия,Desktop,1,Higher_or_Incomplete
1620,66,54075,France,Высшее,Mobile,"Great product, recommended",6636,Франция,MobileDevice,1,Higher_or_Incomplete
1621,19,1035,россия,Среднее,Tablet,More or less ok,34,Россия,MobileDevice,0,Secondary_or_Special
1622,67,39860,US,Высшее,Mobile,Прекрасное качество,5353,США,MobileDevice,1,Higher_or_Incomplete
1623,53,101580,U.S.A.,Высшее,Mobile,"Perfect, arrived on time",10001,США,MobileDevice,1,Higher_or_Incomplete
1624,38,0,Росия,Неоконченное высшее,Mobile,Так себе,2030,Россия,MobileDevice,0,Higher_or_Incomplete
1625,40,101840,Российская Фередация,Высшее,Desktop,Класс! Обязательно закажу еще,2396,Россия,Desktop,1,Higher_or_Incomplete
1626,39,0,Germany,Среднее,Tablet,Верните деньги,3062,Германия,MobileDevice,0,Secondary_or_Special
1627,55,42914,франция,Высшее,Desktop,Обычный магазин,3933,Франция,Desktop,1,Higher_or_Incomplete
1628,50,84504,Deutschland,Среднее специальное,Mobile,"Great product, recommended",2462,Германия,MobileDevice,0,Secondary_or_Special
1629,31,63832,германия,Высшее,Mobile,Could be better,1434,Германия,MobileDevice,1,Higher_or_Incomplete
1630,22,62121,Франция,Высшее,Desktop,Not bad,4322,Франция,Desktop,1,Higher_or_Incomplete
1631,38,58112,германия,Среднее,Desktop,Лучший магазин в котором покупал,6459,Германия,Desktop,0,Secondary_or_Special
1632,29,62804,Англия,Высшее,Desktop,Все пришло в целости,8597,Великобритания,Desktop,1,Higher_or_Incomplete
1633,58,47848,ФРГ,Высшее,Mobile,More or less ok,3154,Германия,MobileDevice,1,Higher_or_Incomplete
1634,71,0,US,Высшее,Mobile,"Good service, but shipping took too long",2463,США,MobileDevice,1,Higher_or_Incomplete
1635,27,0,ФРГ,Среднее,Smartwatch,Good,2462,Германия,OtherDevice,0,Secondary_or_Special
1636,19,8467,германия,Высшее,Tablet,Nicht angekommen,110,Германия,MobileDevice,1,Higher_or_Incomplete
1637,38,84426,россия,Неоконченное высшее,Desktop,Средне,2636,Россия,Desktop,0,Higher_or_Incomplete
1638,65,52784,КНР,Среднее специальное,Tablet,Excellent service,2800,Китай,MobileDevice,0,Secondary_or_Special
1639,69,40539,PRC,Неоконченное высшее,Desktop,Bad quality,935,Китай,Desktop,0,Higher_or_Incomplete
1640,46,108526,China,Среднее,Mobile,"Sehr gut, empfehlenswert",6341,Китай,MobileDevice,0,Secondary_or_Special
1641,35,54496,Великобритания,Неоконченное высшее,Mobile,Excellent service,7165,Великобритания,MobileDevice,0,Higher_or_Incomplete
1642,21,40707,Франция,Среднее,Desktop,Лучший магазин в котором покупал,4841,Франция,Desktop,0,Secondary_or_Special
1643,46,0,Франция,Высшее,Tablet,Прекрасное качество,1410,Франция,MobileDevice,1,Higher_or_Incomplete
1644,38,87233,Российская Федерация,Неоконченное высшее,Desktop,Хороший ассортимент,6740,Россия,Desktop,0,Higher_or_Incomplete
1645,63,47680,Росия,Среднее,Desktop,Хороший ассортимент,6862,Россия,Desktop,0,Secondary_or_Special
1646,47,58584,United Kingdom,Среднее,Desktop,Could be better,0,Великобритания,Desktop,0,Secondary_or_Special
1647,38,82736,США,Среднее,Smart TV,Excellent service,11170,США,OtherDevice,0,Secondary_or_Special
1648,38,74588,United Kingdom,Высшее,Desktop,Никому не советую,4317,Великобритания,Desktop,1,Higher_or_Incomplete
1649,29,50788,Китай,Высшее,Mobile,Супер быстро,2301,Китай,MobileDevice,1,Higher_or_Incomplete
1650,30,62156,USA,Высшее,Mobile,Средне,4344,США,MobileDevice,1,Higher_or_Incomplete
1651,25,25925,Франция,Неоконченное высшее,Mobile,"Perfect, arrived on time",2735,Франция,MobileDevice,0,Higher_or_Incomplete
1652,36,93918,US,Неоконченное высшее,Desktop,Good,9263,США,Desktop,0,Higher_or_Incomplete
1653,44,0,Германия,Среднее,Tablet,Верните деньги,4297,Германия,MobileDevice,0,Secondary_or_Special
1654,26,46184,франция,Высшее,Mobile,Не могу войти в аккаунт,1014,Франция,MobileDevice,1,Higher_or_Incomplete
1655,21,46814,Франция,Среднее специальное,Tablet,"Отличный сервис, быстро доставили",6326,Франция,MobileDevice,0,Secondary_or_Special
1656,34,78065,ФРГ,Среднее,Mobile,Not bad,2322,Германия,MobileDevice,0,Secondary_or_Special
1657,49,99456,USA,Высшее,Desktop,Good,0,США,Desktop,1,Higher_or_Incomplete
1658,49,91831,Франция,Среднее специальное,Mobile,"Very good, will buy again",10852,Франция,MobileDevice,0,Secondary_or_Special
1659,28,45679,France,Среднее,Tablet,Товар не соответствует описанию,1730,Франция,MobileDevice,0,Secondary_or_Special
1660,29,27350,America,Среднее,Mobile,"Дороговато, но качество отличное",1866,США,MobileDevice,0,Secondary_or_Special
1661,53,103596,Росия,Высшее,Mobile,Лучший магазин в котором покупал,2686,Россия,MobileDevice,1,Higher_or_Incomplete
1662,35,81912,Китай,Среднее,Smart TV,"Sehr gut, empfehlenswert",7201,Китай,OtherDevice,0,Secondary_or_Special
1663,67,52644,Germany,Высшее,Smartwatch,More or less ok,0,Германия,OtherDevice,1,Higher_or_Incomplete
1664,38,0,франция,Среднее,Mobile,"Нормально, но интерфейс мог бы быть лучше",523,Франция,MobileDevice,0,Secondary_or_Special
1665,59,99388,Britain,Высшее,Tablet,"Good service, but shipping took too long",10829,Великобритания,MobileDevice,1,Higher_or_Incomplete
1666,53,89989,Германия,Высшее,Desktop,"Доставка быстрая, упаковка целая",2639,Германия,Desktop,1,Higher_or_Incomplete
1667,43,92347,United Kingdom,Высшее,Mobile,Очень доволен покупкой,6506,Великобритания,MobileDevice,1,Higher_or_Incomplete
1668,26,48530,германия,Высшее,Mobile,"Доставка быстрая, упаковка целая",4111,Германия,MobileDevice,1,Higher_or_Incomplete
1669,45,103265,франция,Высшее,Mobile,Все пришло в целости,4131,Франция,MobileDevice,1,Higher_or_Incomplete
1670,27,57461,Britain,Высшее,Mobile,Good,0,Великобритания,MobileDevice,1,Higher_or_Incomplete
1671,26,44687,PRC,Высшее,Mobile,Not bad,0,Китай,MobileDevice,1,Higher_or_Incomplete
1672,45,109135,Britain,Неоконченное высшее,Mobile,Disappointed,1440,Великобритания,MobileDevice,0,Higher_or_Incomplete
1673,47,78534,France,Высшее,Tablet,Супер быстро,7846,Франция,MobileDevice,1,Higher_or_Incomplete
1674,57,74743,США,Высшее,Desktop,"Нормально, но интерфейс мог бы быть лучше",2795,США,Desktop,1,Higher_or_Incomplete
1675,18,12941,РФ,Высшее,Mobile,Обычный магазин,1853,Россия,MobileDevice,1,Higher_or_Incomplete
1676,37,85533,китай,Среднее,Smart TV,"Нормально, но интерфейс мог бы быть лучше",2479,Китай,OtherDevice,0,Secondary_or_Special
1677,30,52334,United Kingdom,Неоконченное высшее,Mobile,Лучший магазин в котором покупал,4050,Великобритания,MobileDevice,0,Higher_or_Incomplete
1678,68,55296,ФРГ,Высшее,Mobile,"Дороговато, но качество отличное",0,Германия,MobileDevice,1,Higher_or_Incomplete
1679,46,118576,франция,Высшее,Mobile,Disappointed,10124,Франция,MobileDevice,1,Higher_or_Incomplete
1680,72,66733,Франция,Среднее,Desktop,"Great product, recommended",6702,Франция,Desktop,0,Secondary_or_Special
1681,55,103950,РФ,Высшее,Mobile,Обычный магазин,0,Россия,MobileDevice,1,Higher_or_Incomplete
1682,25,57426,Великобритания,Высшее,Mobile,Нормальный магазин,4575,Великобритания,MobileDevice,1,Higher_or_Incomplete
1683,50,68796,Великобритания,Среднее специальное,Tablet,Alles perfekt!,4839,Великобритания,MobileDevice,0,Secondary_or_Special
1684,44,102219,U.S.A.,Высшее,Desktop,Нормальный магазин,0,США,Desktop,1,Higher_or_Incomplete
1685,28,64698,Франция,Высшее,Mobile,"Неплохо, но есть нюансы",0,Франция,MobileDevice,1,Higher_or_Incomplete
1686,61,30394,China,Неоконченное высшее,Mobile,Нормальный магазин,0,Китай,MobileDevice,0,Higher_or_Incomplete
1687,49,88793,Germany,Неоконченное высшее,Desktop,Класс! Обязательно закажу еще,10376,Германия,Desktop,0,Higher_or_Incomplete
1688,63,23304,Франция,Среднее специальное,Desktop,Класс! Обязательно закажу еще,2918,Франция,Desktop,0,Secondary_or_Special
1689,70,0,Росия,Среднее,Tablet,Excellent service,2008,Россия,MobileDevice,0,Secondary_or_Special
1690,50,105325,Росия,Среднее,Mobile,Так себе,0,Россия,MobileDevice,0,Secondary_or_Special
1691,67,0,Франция,Высшее,Mobile,"Быстро, но упаковка повреждена",4012,Франция,MobileDevice,1,Higher_or_Incomplete
1692,33,54935,PRC,Неоконченное высшее,Mobile,Лучший магазин в котором покупал,9097,Китай,MobileDevice,0,Higher_or_Incomplete
1693,51,87418,France,Неоконченное высшее,Desktop,"Доставка быстрая, упаковка целая",4117,Франция,Desktop,0,Higher_or_Incomplete
1694,28,0,Росия,Среднее специальное,Mobile,Alles perfekt!,4891,Россия,MobileDevice,0,Secondary_or_Special
1695,43,127562,Великобритания,Среднее специальное,Mobile,Супер быстро,5579,Великобритания,MobileDevice,0,Secondary_or_Special
1696,59,66887,КНР,Среднее,Desktop,"Very good, will buy again",7797,Китай,Desktop,0,Secondary_or_Special
1697,37,0,ФРГ,Среднее,Desktop,Нормальный магазин,0,Германия,Desktop,0,Secondary_or_Special
1698,23,58532,китай,Неоконченное высшее,Mobile,Could be better,0,Китай,MobileDevice,0,Higher_or_Incomplete
1699,33,64919,China,Среднее,Desktop,Disappointed,2421,Китай,Desktop,0,Secondary_or_Special
1700,25,54408,UK,Среднее,Smartwatch,Прекрасное качество,6178,Великобритания,OtherDevice,0,Secondary_or_Special
1701,60,54949,Соединенные Штаты,Высшее,Desktop,Not bad,1599,США,Desktop,1,Higher_or_Incomplete
1702,65,36228,КНР,Высшее,Desktop,Класс! Обязательно закажу еще,2647,Китай,Desktop,1,Higher_or_Incomplete
